"Hammett, Dashiell","Maltese Falcon, The"
"Hammett, Dashiell","Red Harvest"
"Hammett, Dashiell","Thin Man, The "
"Handler, David","Man Who Would be F. Scott Fitz"
"Harris, Charlaine","All Together Dead"
"Harris, Charlaine","Bone to Pick, A (1"
"Harris, Charlaine","Club Dead-3"
"Harris, Charlaine","Dead & Gone"
"Harris, Charlaine","Dead as a Doornail-5"
"Harris, Charlaine","Dead in the Family"
"Harris, Charlaine","Dead Over Heels 7"
"Harris, Charlaine","Dead Reckoning"
"Harris, Charlaine","Dead to the World-4"
"Harris, Charlaine","Dead Until Dark   -1"
"Harris, Charlaine","Definitely Dead"
"Harris, Charlaine","Fool and His Honey  6"
"Harris, Charlaine","From Dead to Worse"
"Harris, Charlaine","Grave Secret"
"Harris, Charlaine","Grave Surprise /2/"
"Harris, Charlaine","Ice Cold Grave, An  /3/"
"Harris, Charlaine","Last Scene Alive 8"
"Harris, Charlaine","Living Dead in Dallas  -2"
"Harris, Charlaine","Real Murders(2"
"Harris, Charlaine","Secret Rage"
"Harris, Charlaine","Shakespeare’s Champion(2)"
"Harris, Charlaine","Shakespeare’s  Trollop (4)"
"Harris, Charlaine","Shakespeare’s Christmas (3)"
"Harris, Charlaine","Shakespeare’s Counselor"
"Harris, Charlaine","Shakespeare's Landlord (1)"
"Harris, Charlaine","Thre Bedrooms, One Corpse (3"
"Harris, Lee","April Fools’ Day Murder"
"Harris, Lee","Bar Mitzvah Murder, The 15"
"Harris, Lee","Christening Day Murder, The"
"Harris, Lee","Christmas Night Murder (5"
"Harris, Lee","Cinco De Mayo Murder, The"
"Harris, Lee","Father’s Day Murder"
"Harris, Lee","Good Friday Murder, The  1"
"Harris, Lee","Happy Birthday Murde, The 14"
"Harris, Lee","Labor Day Murder, The  10"
"Harris, Lee","Mother’s Day Murder (12"
"Harris, Lee","Murder in Grenwich Village"
"Harris, Lee","Murder in Alphabet City (2)"
"Harris, Lee","Murder in Hell’s Kitchen"
"Harris, Lee","New Year’s Eve Murder (9"
"Harris, Lee","Passover Murder (7"
"Harris, Lee","St Patrick’s Day Murder (4"
"Harris, Lee","Thanksgiving Day Murder (6"
"Harris, Lee","Valentines Day urder (8"
"Harris, Lee","Yom Kippur Murder (2"
"Hart, Carolyn","Christie Caper, The (7)"
"Hart, Carolyn","Dare to Die (19"
"Hart, Carolyn","Dead Days of Summer"
"Hart, Carolyn","Dead Man's Island (1"
"Hart, Carolyn","Deadly Valentine (6)"
"Hart, Carolyn","Death in Lovers' Lane (3"
"Hart, Carolyn","Death of the Party"
"Hart, Carolyn","Death on Demand (1)"
"Hart, Carolyn","Death on the River Walk (4"
"Hart, Carolyn","Death Walked In (18"
"Hart, Carolyn","Design for Murder (2)"
"Hart, Carolyn","Engaged to Die"
"Hart, Carolyn","Ghost at Work 1"
"Hart, Carolyn","Honeymoon with Murder (4)"
"Hart, Carolyn","Laughed ‘til He Died (20"
"Hart, Carolyn","Letter from Home"
"Hart, Carolyn","Little Class on Murder, A (5)"
"Hart, Carolyn","Merry, Merry Ghost 2"
"Hart, Carolyn","Mint Julip Murders"
"Hart, Carolyn","Murder Walks the Plank"
"Hart, Carolyn","Resort to Murder"
"Hart, Carolyn","Scandal in Fair Haven (2"
"Hart, Carolyn","Set Sail for Murder"
"Hart, Carolyn","Something Wicked (3)"
"Hart, Carolyn","Southern Ghost (8)"
"Hart, Carolyn","Sugarplum Dead"
"Hart, Carolyn","White Elephant Dead"
"Hart, Carolyn","Yankee Doodle Dead"
"Hart, Roy","Final Appointment"
"Hart, Roy","Fox in the Night (2"
"Hart, Roy","Pretty Place for a Murder, A"
"Hart, Roy","Seascape with Dead Figures (1"
"Haymon, S.T.","Ritual Murder"
"Heller, Jane","Crystal Clear"
"Heller, Jane","Prince Charming"
"Henry, Sue","Murder on the Iditarod Trail (1"
"Henry, Sue","Sleeping Lady(3"
"Henry, Sue","Termination Dust (2"
"Hess, Joan","Busy Bodies"
"Hess, Joan","Closely Akin to Murder"
"Hess, Joan","Conventional Corpse, A"
"Hess, Joan","Damsels in Distress"
"Hess, Joan","Dear Miss Demeanor(3)"
"Hess, Joan","Death By  Light of the Moon  (6)"
"Hess, Joan","Diet to Die For, A (5)"
"Hess, Joan","Goodbye Body, The"
"Hess, Joan","Madness in Maggody (4)"
"Hess, Joan","Maggody Militia,The"
"Hess, Joan","Maggody and the Moonbeams"
"Hess, Joan","Maggody in Manhattan (5)"
"Hess, Joan","Malice in Maggody (1)"
"Hess, Joan","Malpracticein Maggody"
"Hess, Joan","Martians in Maggody (6)"
"Hess, Joan","Merry Wives of Maggody"
"Hess, Joan","Miracles in Maggody"
"Hess, Joan","Mischief in Maggody (3)"
"Hess, Joan","Misery Loves Maggody(11"
"Hess, Joan","Mortal Remains in Maggody"
"Hess, Joan","Muletrain to Maggody"
"Hess, Joan","Mummy Dearest"
"Hess, Joan","Murder at the Murder at the...(2)"
"Hess, Joan","Murder@Maggody.com"
"Hess, Joan","O Little Town of Maggody(  )"
"Hess, Joan","Out on a Limb"
"Hess, Joan","Poisoned Pins (8"
"Hess, Joan","Really Cute Corpse, A (4)"
"Hess, Joan","Roll Over and Play Dead "
"Hess, Joan","Strangled Prose (1)"
"Hess, Joan","Tickled to Death("
"Heyer, Grorgette","Envious Casca"
"Heyer, Georgette","April Lady (R)"
"Heyer, Georgette","Beauvallet (R)"
"Heyer, Georgette","Behold, Here's Poison"
"Heyer, Georgette","Black Moth, The (R)"
"Heyer, Georgette","Black Sheep (R)"
"Heyer, Georgette","Blunt Instrument, A"
"Heyer, Georgette","Charity Girl (R)"
"Heyer, Georgette","Conqueror, The (R)"
"Heyer, Georgette","Convenient Marriage, The (R)"
"Heyer, Georgette","Death in the Stocks"
"Heyer, Georgette","Detection Unlimited"
"Heyer, Georgette","Devil's Cub (R)"
"Heyer, Georgette","Duplicate Death"
"Heyer, Georgette","False Colours (R)"
"Heyer, Georgette","Faro's Daughter (R)"
"Heyer, Georgette","Footsteps in the Dark"
"Heyer, Georgette","Frederica (R)"
"Heyer, Georgette","Friday's Child (R)"
"Heyer, Georgette","Grand Sophy, The (R)"
"Heyer, Georgette","Infamous Army, An (R)"
"Heyer, Georgette","Lady of Quality (R)"
"Heyer, Georgette","No Wind of Blame"
"Heyer, Georgette","Nonesuch, The (R)"
"Heyer, Georgette","Penhallow"
"Heyer, Georgette","Pistols For Two (R)"
"Heyer, Georgette","Powder & Patch (R)"
"Heyer, Georgette","Regency Buck (R)"
"Heyer, Georgette","Reluctant Widow, The (R)"
"Heyer, Georgette","Royal Escape (R)"
"Heyer, Georgette","They Found Him Dead"
"Heyer, Georgette","Unfinished Clue, The"
"Heyer, Georgette","Why Shoot a Butler"
"Hiaasen, Carl","Double Whammy"
"Hiaasen, Carl","Strip Tease"
"Hill Susan","Shadows in the Street"
"Hill, Reginald","Death’s Jest-Book 20"
"Hill, Reginald","Advancement of Learning, An2"
"Hill, Reginald","April Shroud, An 4"
"Hill, Reginald","Arms & the Women 18"
"Hill, Reginald","Asking for the Moon 16"
"Hill, Reginald","Bones and Silence 11"
"Hill, Reginald","Child’s Play 9"
"Hill, Reginald","Clubbable Woman 1"
"Hill, Reginald","Deadheads 7"
"Hill, Reginald","Death Comes for the Fat Man22"
"Hill, Reginald","Dialogues of the Dead"
"Hill, Reginald","Exit Lines 8"
"Hill, Reginald","Good Morning, Midnight 21"
"Hill, Reginald","Killing Kindness"
"Hill, Reginald","Killing the Lawyers (3Joe S"
"Hill, Reginald","Minight Fugue 24"
"Hill, Reginald","On Beulah Heights17"
"Hill, Reginald","Pictures of Perfection 14"
"Hill, Reginald","Pinch of Snuff5"
"Hill, Reginald","Price of Butcher’s Meat 23"
"Hill, Reginald","Recalled to Life 13"
"Hill, Reginald","Ruling Passion 3"
"Hill, Reginald","Under World 10"
"Hill, Reginald","Wood Beyond, The 15"
"Hill, Susan","Pure in Heart   2"
"Hill, Susan","Risk of Darkness  3"
"Hill, Susan","Various Hounts of Men  1"
"Hill, Susan","Vows of  Silence 4"
"Hillerman, Tony","Great Taos Bank Robbery"
"Hillerman, Tony ","Skelton Man"
"Hilton, James ","Was it Murder?"
"Hoeg, Peter","Smilla’s Sense of Snow"
"Holt, Hazel","Cruellest Month, The(2"
"Holt, Hazel","Mrs M...Man’s Death  19"
"Holt, Hazel","Mrs Malory Investigates(1"
"Holt, Hazel","Mrs Malory&Death in Family"
"Holt, Hazel","Mrs Malory..Death in Practice"
"Holt, Hazel","Mrs Malory..Delay Execution"
"Holt, Hazel","Mrs Malory..only good Lawyer8"
"Holt, Hazel","Mrs Malory..the Silent Killer"
"Holt, Hazel","Mrs Malory:Death by Water 10"
"Holt, Hazel","Mrs. Malory & Lilies that Fester"
"Holt, Hazel","Mrs. Malory's Shortest Journey"
"Holt, Hazel","Mrs. M & No Cure for Death"
"Holt, Hazel","Mrs. M & Time to Die 18"
"Holt, Hazel","Mrs.Malory:Death of a Dean(7"
"Holt, Hazel","MrsMalory&Festival Murder(3"
"Holt, Hazel","MrsMalory:Detective in Resid(5"
"Holt, Hazel","Superfluous Death (6"
"Holt, Victoria","Bride of Pendorric "
"Holt, Victoria","Captive"
"Holt, Victoria","Curse of the Kings, The"
"Holt, Victoria","Demon Lover, The"
"Holt, Victoria","Devil on Horseback, The"
"Holt, Victoria","House of a Thousand Lanterns, T"
"Holt, Victoria","India Fan, The"
"Holt, Victoria","Judas Kiss, The"
"Holt, Victoria","King of the Castle, The"
"Holt, Victoria","Kirkland Revels"
"Holt, Victoria","Landower Legacy, The"
"Holt, Victoria","Legend of the Seventh Virgin, "
"Holt, Victoria","Lord of the Far Island"
"Holt, Victoria","Mask of the Enchantress, The"
"Holt, Victoria","Menfreya in the Morning "
"Holt, Victoria","Mistress of Mellyn "
"Holt, Victoria","My Enemy the Queen"
"Holt, Victoria","On the Night of the Seventh Moo"
"Holt, Victoria","Pride of the Peacock"
"Holt, Victoria","Queen's Confession, The"
"Holt, Victoria","Road to Paradise Island, The"
"Holt, Victoria","Secret for a Nightingale"
"Holt, Victoria","Secret Woman, The"
"Holt, Victoria","Shadow of the Lynx, The"
"Holt, Victoria","Shivering Sands, The "
"Holt, Victoria","Silk Vendetta, The"
"Holt, Victoria","Time of the Hunter's Moon, The"
"Holtzer, Susan","Better than Sex (7"
"Holtzer, Susan","Black Diamond (4"
"Holtzer, Susan","Bleeding Maize and Blue(3"
"Holtzer, Susan","Curly Smoke (2"
"Holtzer, Susan","Silly Season, The (5"
"Holtzer, Susan","Something to Kill For (1"
"Holtzer, Susan","Wedding Game, The (6"
"Hornung, E.W","Amateur Cracksman, The"
"Hornung, E.W.","Raffles"
"Hornung, E. W.","Raffles, The Amateur Cracksman"
"Hughes, Dorothy B.","Davidian Report, The"
"Hughes, Dorothy B.","In a Lonely Place"
"Hughes, Dorothy B.","Ride the Pink Horse"
"Hull, Richard","Murder of My Aunt, The"
"Hunter, Maddy","Alpine for You (1)"
"Hunter, Maddy","G. Day to Die"
"Hunter, Maddy","Hula Done It?"
"Hunter, Maddy","Norway to Hide"
"Hunter, Maddy","Pasta Imperfect"
"Hunter, Maddy","Top O’the Mournin’ (2)"
"Hyde, Anthony","China Lake"
"I
",
"Innes, Hammon","Black Tide, The"
"Innes, Michael","Appleby's End"
"Innes, Michael","Case of the Journeying Box, The"
"Innes, Michael","Hamlet, Revenge!"
"Innes, Michael","What Happened at Hazelwood"
"Isaacs, Susan","After All These Years"
"Isaacs, Susan","Almost Paradise"
"Isaacs, Susan","Any Place I Hang my Hat"
"Isaacs, Susan","Close Relations"
"Isaacs, Susan","Comproising Positions  (1)"
"Isaacs, Susan","Long Time"
"Isaacs, Susan","Magic Hour"
"Isaacs, Susan","Past Perfect"
"Isaacs, Susan","Red, White, & Blue"
"Isaacs, Susan","Shining Through"
"Isenberg, Jane","“M” Word, The  1"
"J
",
"James, P.D.","Devices & Desires 8"
"James, P.D.","Black Tower, The (1975) 5"
"James, P.D.","Certain Justice, A  10"
"James, P.D.","Cover Her Face (1"
"James, P.D.","Death of an Expert Witness 6"
"James, P.D.","Innocent Blood"
"James, P.D.","Lighthouse, The   13"
"James, P.D.","Mind to Murder, A 2"
"James, P.D.","Murder Room"
"James, P.D.","Original Sin 9"
"James, P.D.","Private Patient, The"
"James, P.D.","Shroud For a Nightingale 4"
"James, P.D.","Skull Beneath the Skin, The (2"
"James, P.D.","Taste for Death, A  7"
"James, P.D.","Unnatural Causes   3"
"James, P.D.","Unsuitable Job for a Woman (1"
"James, P. D.","Death in Holdy Orders 11"
"James, P. D.","Skull Beneath the Skin"
"Jance, J.A.","Birds of Prey 15JPB"
"Jance, J.A.","Dead to Rights 4 brady"
"Jance, J.A.","Desert Heat  (1 brady"
"Jance, J.A.","Dismissed with Prejudice 7JPB"
"Jance, J.A.","Failure to Appear 11JPB"
"Jance, J.A.","Improbable Cause"
"Jance, J.A.","Injustice for All   2 JP"
"Jance, J.A.","Minor In Possession 8 JP"
"Jance, J.A.","More Perfect Union 6JPB"
"Jance, J.A.","Name Withheld  13 JP"
"Jance, J.A.","Paradise Lost  9 brady"
"Jance, J.A.","Payment in Kind 9JPB"
"Jance, J.A.","Rattlesnake Crossing 6JB"
"Jance, J.A.","Taking the Fifth    4 JP"
"Jance, J.A.","Tombstone Courage  (2 brady"
"Jance, J.A.","Trial by Fury 3JPB"
"Jance, J.A.","Until Proven Gulty  1 JP"
"Johnson, Delores","Taking the Wrap"
"Johnson, Dolores","Buttons & Foes"
"Johnson, Dolores","Dress to Die For, A (3"
"Johnson, Dolores","Honicide and Old Lace 5"
"Johnson, Dolores","Hung Up to Dry (2)"
"Johnson, Dolores","Pressed to Kill"
"Johnson, Dolores","Taken to the Cleaners (1)"
"Johnson, Dolores","Taking the Wrap"
"Johnson, Dolores","Wash, Fold, & Die  4"
"Johnson, Craig","Cold Dish 1"
"Johnston, Brian","Dutch Trat Murders, The"
"Johnston, Brian","Gift Horse Murders, The"
"Johnston, Brian","Good Luck Murders, The"
"Johnston, Brian","With Maoolts forethought  4"
"K
",
"Kahn, Sharon","Don’t Cry for Me, Hot Pastrami"
"Kahn, Sharon","Fax Me a Bagel  1"
"Kahn, Sharon","Hold Cream Cheese, Kill Lox"
"Kahn, Sharon","Never Nosh a Matzo Ball  2"
"Kahn, Sharon","Out of the Frying Pan, Into.. 6"
"Kahn, Sharon","Which Big Giver Stole Chopped"
"Kallen, Lucille","C.B.Greenfield:Tanglewood Mur"
"Kaminsky, Stuart","Howard Hughes Affair  4  Peters"
"Kaminsky, Stuart M.","Bullet for a Star 1"
"Kaminsky, Stuart M.","Buried Caesars  14"
"Kaminsky, Stuart M.","Dancing in the Dark  19"
"Kaminsky, Stuart M.","Down For the Count 10"
"Kaminsky, Stuart M.","Fala Factor, The 9"
"Kaminsky, Stuart M.","Man Who Walked Like a Bear, (7"
"Kaminsky, Stuart M.","Murder on the Yellow Brick Ro2"
"Kaminsky, Stuart M.","Smart Moves 12"
"Katz, Jon","Death by Station Wagon (1"
"Katz, Michael J.","Last Dance in Redondo Beach"
"Kaye, M.M.","Death in Berlin"
"Kaye, M.M.","Death in Cyprus"
"Kaye, M.M.","Death in Kashmir"
"Kaye, M.M.","Death in Kenya"
"Kaye, M.M.","Death in the Andamans"
"Kaye, M.M.","Death in Zanzibar"
"Kellerman, Faye","Day of Atonement"
"Kellerman, Jonathan","Butcher's Theater, The"
"Kellogg, Marne Davis","Bad Manners"
"Kellogg, Marne Davis","Curtsey"
"Kelly, Susan B","Time of Hope (2"
"Kelly, Susan B","Trail of the Dragon"
"Kelly, Susan B.","Hope Against Hope (1"
"Kelly, Susan B.","Hope Will Answer (3"
"Kelly, Susan B.","Kid's Stuff (4"
"Kelner, Toni L.P.","Mad as the Dickens  7"
"Kelner, Toni L.P.","Trouble Looking Place Happen 3"
"Kelner, Toni L. P.","Dead Ringer  2"
"Kelner, Toni L. P.","Down Home Murder  1"
"Kemelman, Harry","Day the Rabbi Left Home, The"
"Kemelman, Harry","Day the Rabbi Resigned, The"
"Kemelman, Harry","Friday the Rabbi Slept Late"
"Kemelman, Harry","Monday the Rabbi Took Off"
"Kemelman, Harry","One Day the Rabbi Bought Cross"
"Kemelman, Harry","Saturday the Rabbi went Hungry"
"Kemelman, Harry","Someday the Rabbi Will Leave "
"Kemelman, Harry","Sunday the Rabbi Stayed Home "
"Kemelman, Harry","Thursday the Rabbi Walked Out"
"Kemelman, Harry","Tuesday the Rabbi Saw Red"
"Kemelman, Harry","Wednesday the Rabbi Got Wet"
"Kenney, Susan","Garden of Malice (1"
"Kenney, Susan","Graves in Academe (2"
"Kenney, Susan","One Fell Sloop (3"
"Kienzle, William X.","Deadline for a Critic"
"Kijewski, Karen","Stray Kat Waltz"
"Kijewski, Karen","Wild Kat"
"Killian, Diana","Corpse Pose  1"
"King, C. Daly","Curious Mr. Tarrant, The"
"King, Laurie","Art of Detection  5M"
"King, Laurie","Night Work 4M"
"King, Laurie R","The Moor 4"
"King, Laurie R.","Beekeeper’s Apprentice,The  1"
"King, Laurie R.","Darker Place, A"
"King, Laurie R.","Grave Talent, A (1)"
"King, Laurie R.","Justice Hall  6"
"King, Laurie R.","Letter of Mary, A 3"
"King, Laurie R.","Monstrous Regiment of Women 2"
"King, Laurie R.","O Jerusalem (5"
"King, Laurie R.","To Play the Fool   2"
"King, Laurie R.","With Child  3"
"Kingsburry, Kate","No Clue at the Inn"
"Kingsburry, Kate","Slay Bells"
"Kingsbury, Kate","Check-Out Time (5"
"Kingsbury, Kate","Death with Reservations"
"Kingsbury, Kate","Do Not Disturb (2"
"Kingsbury, Kate","Dying Room Only"
"Kingsbury, Kate","Eat, Drink, and Be Buried (4"
"Kingsbury, Kate","Grounds for Murder (6"
"Kingsbury, Kate","Maid to Murder"
"Kingsbury, Kate","Pay the Piper (7"
"Kingsbury, Kate","Ring for Tomb Service(9"
"Kingsbury, Kate","Room With a Clue (1"
"Kingsbury, Kate","Service for Two (3"
"Kitchin, C.H.B.","Death of His Uncle(3"
"Kitchin, C.H.B.","Death of My Aunt (1"
"Kittredge, Mary","Cadaver  3 rcusoe"
"Kittredge, Mary","Dead and Gone  2kent"
"Kittredge, Mary","Desperate Remedy(5-Cruso"
"Kittredge, Mary","Fatal Diagnosis (1 crusoe"
"Kittredge, Mary","Kill or Cure (6 crusoe"
"Kittredge, Mary","Murder in Mendocino  1 kent"
"Kittredge, Mary","Poison Pen 3 kent"
"Kittredge, Mary","Rigor Mortis  2 crusoe"
"Kittredge, Mary","Walking Dead Man 4 crusoe"
"Knox, Bill","Stormtide"
"Knox, Ronald","Footstep at the Lock, The"
"Koryta, Michael","Tonight I said Goodbye"
"Kozak, Harley Jane","Date You Can’t Refuse"
"Kozak, Harley Jane","Dating Dead Men"
"Kozak, Harley Jane","Dating is Murder"
"Kozak, Harley Jane","Dead Ex"
"Kozak, Harley Jane","Dead Ex"
"Kruger, Mary","Death on the Cliff Walk(1"
"L
",
"Lakin, Rita","Getting Old is Best Revenge"
"Lakin, Rita","Getting Older is Murder"
"Landrum, Graham","Famous D.A.R. Murder Myster(1"
"Landrum, Graham","Rotary Club Murder Mystery (2"
"Langton Jane","Escher Twist, The"
"Langton, Jane","Dante Game, The  (7"
"Langton, Jane","Dark Nantucket Noon(2"
"Langton, Jane","Dead as a Dodo"
"Langton, Jane","Divine Inspiration"
"Langton, Jane","Emily Dickinson is Dead"
"Langton, Jane","God in Concord(8"
"Langton, Jane","Good and Dead"
"Langton, Jane","Murder at the Gardner"
"Langton, Jane","Natural Enemy(4"
"Langton, Jane","Shortest Day, The"
"Langton, Jane","Steeplechase"
"Langton, Jane","Transendental Murders, The (1"
"Larsson, Stieg","Girl with Dragon Tattoo 1"
"Lathen, Emma","Accounting for Murder (3"
"Lathen, Emma","Ashes to Ashes(11"
"Lathen, Emma","Banking on Death(1"
"Lathen, Emma","Brewing Up a Storm"
"Lathen, Emma","By Hook or by Crook (16"
"Lathen, Emma","Come to Dust"
"Lathen, Emma","Double, Double Oil & Trouble"
"Lathen, Emma","East is East"
"Lathen, Emma","Going for the Gold(17"
"Lathen, Emma","Green Grow the Dollars((18"
"Lathen, Emma","Longer the Thread, The(12"
"Lathen, Emma","Murder Againsy the Grain (6"
"Lathen, Emma","Murder Makes the Wheels Go Ro"
"Lathen, Emma","Murder to Go(8"
"Lathen, Emma","Murder without Icing"
"Lathen, Emma","Murder Without Icing (14"
"Lathen, Emma","Pick Up Sticks (11"
"Lathen, Emma","Place for Murder, A"
"Lathen, Emma","Right on the Money (11"
"Lathen, Emma","Shark Out of Water"
"Lathen, Emma","Something  in the Air(19"
"Lathen, Emma","Stitch in Time, A(7"
"Lathen, Emma","Sweet :& Low"
"Lathen, Emma","When in Greece(9"
"Latimer, Jonathan","Red Gardenias"
"Latimer, Jonathan","Search for my Great Uncle's Head, The"
"Lawrence, Margaret","Blood Red Roses  2"
"Lawrence, Margaret","Burning Bride, The  3"
"Lawrence, Margaret","Hearts & Bones  1"
"Le Carre, John","Call for the Dead (1"
"Le Carre, John","Murder of Quality, A"
"Leon Donna","Anonymous Venetian  3"
"Leon Donna","Venetian Reckoning 4"
"Leon, Donna","Death at La Fenice  1"
"Leon, Donna","Acqua Alta 5"
"Leon, Donna","Blood from Stone 14"
"Leon, Donna","Death in a Strange Country 2"
"Leon, Donna","Doctored Evidence 13"
"Leon, Donna","Freinds in High Places 9"
"Leon, Donna","Fatal Remedy 8"
"Leon, Donna","Girl of His Dreams 17"
"Leon, Donna","Nobel Radiance 7"
"Leon, Donna","Quietly in their Sleep 6"
"Leon, Donna","Sea of Troubles"
"Leon, Donna","Suffer Little Children 16"
"Leon, Donna","Through a Glass Darkly 15"
"Leon, Donna","Uniform Justice 12"
"Leonard, Elmore","Hunted, The"
"Leonard, Elmore","Mr. Majestyk"
"Leonard, Elmore","Swag"
"Leroux, Gaston","Mystery of the Yellow Room, Th"
"Lind, Hailey","Brush with Death  3"
"Lind, Hailey","Feint of Art 1"
"Lind, Hailey","Shooting Gallery 2"
"Linington, Elizabeth","Alter Ego"
"Linington, Elizabeth","Consequence of Crime"
"Linington, Elizabeth","Date with Death"
"Linington, Elizabeth","Greenmask!"
"Linington, Elizabeth","No Evil Angel"
"Linington, Elizabeth","No Villain Need Be "
"Linington, Elizabeth","Perchance of Death"
"Linington, Elizabeth","Policeman's Lot"
"Linington, Elizabeth","Practice to Deceive"
"Linington, Elizabeth","Skeletons in the Closet "
"Linington, Elizabeth","Something Wrong"
"Linington, Elizabeth","Strange Felon"
"Linscott, Gillian","Dead Man Riding (10)"
"Linscott, Gillian","Sister Beneath the Sheet"
"Little, Constance &Gwenyth","Black Coat, The"
"Little, Constance &Gwenyth","Great Black Kanba"
"Livingston, Nancy","Death in a Distant Land"
"Livingston, Nancy","Fatality at Bath & Wells"
"Livingston, Nancy","Incident at Parga  3"
"Livingston, Nancy","Quiet Murder"
"Livingston, Nancy","Unwillingly to Vegas"
"Lockridge, Frances & Richard","Accent on Murder  (Heimrich)"
"Lockridge, Frances & Richard","And Left for Dead"
"Lockridge, Frances & Richard","Burnt Offering"
"Lockridge, Frances & Richard","Catch as Catch Can"
"Lockridge, Frances & Richard","Curtain For a Jester  (North)"
"Lockridge, Frances & Richard","Death and the Gentle Bull (Heimrich)"
"Lockridge, Frances & Richard","Death by Association  (Heimrich)"
"Lockridge, Frances & Richard","Death of an Angel  (North)"
"Lockridge, Frances & Richard","Death Takes a Bow (North)"
"Lockridge, Frances & Richard","Devious Ones, The"
"Lockridge, Frances & Richard","Dishonest Murderer, The  (North)"
"Lockridge, Frances & Richard","Distant Clue, The (Heimrich)"
"Lockridge, Frances & Richard","Drill is Death, The (Shapiro)"
"Lockridge, Frances & Richard","Faceless Adversary"
"Lockridge, Frances & Richard","Foggy, Foggy Death  (Heimrich)"
"Lockridge, Frances & Richard","Judge is Reversed, The  (North)"
"Lockridge, Frances & Richard","Key to Death, A  (North)"
"Lockridge, Frances & Richard","Let Dead Enough Alone (Heimrich)"
"Lockridge, Frances & Richard","Long Skeleton, The (North)"
"Lockridge, Frances & Richard","Murder by the Book  (North)"
"Lockridge, Frances & Richard","Murder Comes First  (North)"
"Lockridge, Frances & Richard","Murder Has its Points (North)"
"Lockridge, Frances & Richard","Murder in a Hurry (North)"
"Lockridge, Frances & Richard","Murder is Served (North)"
"Lockridge, Frances & Richard","Murder is Suggested  (North)"
"Lockridge, Frances & Richard","Murder is Suggested (North)"
"Lockridge, Frances & Richard","Murder Within Murder (North)"
"Lockridge, Frances & Richard","Night of Shadows"
"Lockridge, Frances & Richard","North's Meet Murder, The"
"Lockridge, Frances & Richard","Practice to Deceive (Heimrich)"
"Lockridge, Frances & Richard","Quest of the Bogeyman "
"Lockridge, Frances & Richard","Show Red for Danger (Heimrich)"
"Lockridge, Frances & Richard","Stand Up and Die  (Heimrich)"
"Lockridge, Frances & Richard","Tangled Cord, The "
"Lockridge, Frances & Richard","Voyage into Violence"
"Lockridge, Frances & Richard","­--With One Stone (Heimrich)"
"Lockridge, Richard","Dead Run (Heimrich)"
"Lockridge, Richard","Death in a Sunny Place"
"Lockridge, Richard","Death on the Hour(Simmons)"
"Lockridge, Richard","Die Laughing (Shapiro)"
"Lockridge, Richard","Inspector's Holiday (Heimrich)"
"Lockridge, Richard","Murder Con't Wait (Shapiro)"
"Lockridge, Richard","Murder for Art's Sake"
"Lockridge, Richard","Murder Roundabout (Heimrich)"
"Lockridge, Richard","Not I, Said the Sparrow (Heimrich)"
"Lockridge, Richard","Old Die Young, The (Shapiro)"
"Lockridge, Richard","Or Was He Pushed "
"Lockridge, Richard","Plate of Red Herrings, A (Simmons)"
"Lockridge, Richard","Preach No More (Shapiro)"
"Lockridge, Richard","Risky Way to Kill, A (Heimrich)"
"Lockridge, Richard","Something Up a Sleeve  (Simmo"
"Lockridge, Richard","Squire of Death"
"Lockridge, Richard","Streak of Light, A (Shapiro)"
"Lockridge, Richard","Troubled Journey"
"Lockridge, Richard","Twice Retired(Simmons)"
"Lockridge, Richard","With Option to Die (Heimrich)"
"Lockridge, Richard","Write Murder Down (Shapiro)"
"Lovesey, Peter","Abracadaver"
"Lovesey, Peter","Bertie and the Tinman"
"Lovesey, Peter","Bertie and the Seven Bodies"
"Lovesey, Peter","Bertie. And  Crime of Passion"
"Lovesey, Peter","Detective Wore Silk Drawers, "
"Lovesey, Peter","False Inspector Drew, The"
"Lovesey, Peter","Invitation to a Party"
"Lovesey, Peter","Mad Hatter's Holiday"
"Lovesey, Peter","On the Edge"
"Lovesey, Peter","Rough Cider"
"Lovesey, Peter","Swing, Swing Together"
"Lovesey, Peter","Waxwork"
"Lovesey, Peter","Wobble to Death"
"Lutz, Lisa","Curse of the Spellmans 2"
"Lutz, Lisa","Revenge of the Spellmans 3"
"Lutz, Lisa","Spellman Files 1"
"Lutz, Lisa","Spellmans Strike Again"
"Lynch, Sarah-Kate","Dolci di Love"
"Macdonald, Ross","Black Money"
"Macdonald, Ross","Blue Hammer, The"
"Macdonald, Ross","Chill, The"
"Macdonald, Ross","Doomsters, The"
"Macdonald, Ross","Galton Case, The"
"Macdonald, Ross","Instant Enemy, The"
"Macdonald, Ross","Sleeping Beauty"
"Macdonald, Ross","Zebra-striped Hearse, The"
"MacDonald, John D.",
"MacDonald, John D.","Barrier Island"
"MacDonald, John D.","Bright Orange for the Shroud "
"MacDonald, John D.","Deep Blue Good-by, The (1"
"MacDonald, John D.","Free Fall in Crimson"
"MacDonald, John D.","Good Old Stuff, The"
"MacDonald, John D.","Lonely Silver Rain, The"
"MacDonald, John D.","Long Lavender Look, The"
"MacDonald, John D.","Tan and Sandy Silence, A "
"MacInnes, Helen","Agent in Place"
"MacInnes, Helen","Assignment in Brittany 1942"
